"","StationID","Latitude","Longitude","Sta_Desc","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","VAHU6","ASSESS_REG","OFFICE_NM","VaName","Tidal","VAHUSB","FedName","HUC10","Basin","BASIN_CODE","Basin_Code","CountyCityName","FIPS"
"1009","4AXVZ001.04",37.01769445,-79.55058333,"UT Clay Br upstream of Rte 777","45","Piedmont","45e","Northern Inner Piedmont","RU28","BRRO","Blue Ridge","Roanoke River/Leesville Lake-Clay Branch","N","RU","Clay Branch-Leesville Lake","0301010113","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1010","4BARA035.13",36.5566,-80.56844167,"ROUTE 739 BRIDGE NEAR VA/NC LINE","45","Piedmont","45e","Northern Inner Piedmont","YA03","BRRO","Blue Ridge","Headwaters Ararat River","N","YA","Headwaters Ararat River","0304010108","Roanoke River Basin","4B","Yadkin","Patrick","141"
"1011","4BJOH004.45",36.58619722,-80.59561111,"RT. 672 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","YA04","BRRO","Blue Ridge","Johnson Creek","N","YA","Johnson Creek","0304010108","Roanoke River Basin","4B","Yadkin","Patrick","141"
"1012","ST-AA",37.35453889,-79.22523889,"TRIBUTARY TO LAKE GASTON","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1013","VA0074179-001",37.04083333,-79.53472222,"Smith Mountain Dam Visitor Center Sewage","45","Piedmont","45e","Northern Inner Piedmont","RU28","BRRO","Blue Ridge","Roanoke River/Leesville Lake-Clay Branch","N","RU","Clay Branch-Leesville Lake","0301010113","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1014","VA0074586-001",36.62722222,-79.43694444,"Country Oaks LLC - Sewage Treatment Plan","45","Piedmont","45e","Northern Inner Piedmont","RD37","BRRO","Blue Ridge","Dan River-Sandy Creek (West)","N","RD","Sandy Creek (West)-Dan River","0301010310","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1015","VA0076015-001",36.98638889,-79.88305556,"Ronile Incorporated","45","Piedmont","45e","Northern Inner Piedmont","RU30","BRRO","Blue Ridge","Pigg River-Powder Mill Creek","N","RU","Powder Mill Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1016","VA0078646-001",37.21111111,-79.29972222,"Campbell Co Util & Service Auth - Otter","45","Piedmont","45e","Northern Inner Piedmont","RU57","BRRO","Blue Ridge","Big Otter River-Johnson Creek","N","RU","Johnson Creek-Big Otter River","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1017","IR2007V0056A",36.77891944,-79.45651667,"Lower end of Lexington Golf Course","45","Piedmont","45e","Northern Inner Piedmont","RD53","BRRO","Blue Ridge","Bearskin Creek","N","RD","Bearskin Creek","0301010501","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1018","VA0080071-001",37.01,-79.89055555,"TSO of Virginia","45","Piedmont","45e","Northern Inner Piedmont","RU30","BRRO","Blue Ridge","Pigg River-Powder Mill Creek","N","RU","Powder Mill Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1019","VA0082546-001",37.49166667,-79.14388889,"Amherst Co Service Authority Westbriar S","45","Piedmont","45e","Northern Inner Piedmont","JM08","BRRO","Blue Ridge","Harris Creek","N","JM","Harris Creek","0208020303","James River Basin","2B","James-Middle","Amherst","009"
"1020","VA0084034-FDH",37.06833333,-78.95166667,"Brookneal Town Water Treatment Plant","45","Piedmont","45e","Northern Inner Piedmont","RU71","BRRO","Blue Ridge","Falling River-Hat Creek-Phelps Creek","N","RU","Hat Creek-Falling River","0301010202","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1021","VA0085952-001",36.99694444,-79.85333333,"Rocky Mount Town - Sewage Treatment Plan","45","Piedmont","45e","Northern Inner Piedmont","RU30","BRRO","Blue Ridge","Pigg River-Powder Mill Creek","N","RU","Powder Mill Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1022","VA0087840-001",37.31805556,-79.49388889,"Dillons Trailer Park - Sewage Treatment","45","Piedmont","45e","Northern Inner Piedmont","RU54","BRRO","Blue Ridge","Little Otter River-Johns Creek","N","RU","Johns Creek-Little Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1023","IR20150757",36.96236111,-79.96222222,"Pigg River Bridge State Route 756","45","Piedmont","45e","Northern Inner Piedmont","RU29","BRRO","Blue Ridge","Pigg River-Turners Creek","N","RU","Turners Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1024","IR2275",37.35453889,-79.22523889,"UPSTREAM of Rocktenn lot on Fishing cr","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1025","IR2276",37.35453889,-79.22523889,"DOWNSTREAM of RockTenn lot on fishing cr","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1026","IR2396",37.19194444,-78.87833333,"u/s of rt 615 ut to little falling river","45","Piedmont","45e","Northern Inner Piedmont","RU70","BRRO","Blue Ridge","Little Falling River-Entry Creek","N","RU","Entry Creek-Little Falling River","0301010202","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1027","IR2962",36.54322222,-79.37325,"goodyear stormwater outfall008","45","Piedmont","45e","Northern Inner Piedmont","RD40","BRRO","Blue Ridge","Lower Hogans Creek","N","RD","Lower Hogans Creek","0301010401","Roanoke River Basin","4A","Roanoke","Danville","590"
"1028","IR2963",37.35453889,-79.22523889,"goodyear2-not used","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1029","IR2964",37.35453889,-79.22523889,"goodyear 3-not used","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1030","IR2965",37.35453889,-79.22523889,"goodyear 4-not used","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1031","IR3222",36.72177778,-78.89830556,"SB SWLF #1-SW pond @ rear of facility","45","Piedmont","45e","Northern Inner Piedmont","RD51","BRRO","Blue Ridge","Dan River-John H Kerr Reservoir-Grassy Creek","N","RD","Grassy Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1032","IR3223",36.71572222,-78.89475,"SB SWLF #2-left SW pond @ corner of fac.","45","Piedmont","45e","Northern Inner Piedmont","RD51","BRRO","Blue Ridge","Dan River-John H Kerr Reservoir-Grassy Creek","N","RD","Grassy Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1033","IR3224",36.71558333,-78.89480556,"SB SWLF #3-right SWpond @ corner of fac.","45","Piedmont","45e","Northern Inner Piedmont","RD51","BRRO","Blue Ridge","Dan River-John H Kerr Reservoir-Grassy Creek","N","RD","Grassy Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1034","IR3225",36.71491667,-78.89394444,"Reedy Cr South Boston","45","Piedmont","45e","Northern Inner Piedmont","RD51","BRRO","Blue Ridge","Dan River-John H Kerr Reservoir-Grassy Creek","N","RD","Grassy Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1035","UNNAMED640",37.38617222,-79.46524167,"Rt. 644 Bridge intersection of 644 & 673","45","Piedmont","45e","Northern Inner Piedmont","RU49","BRRO","Blue Ridge","Big Otter River-Stony Creek","N","RU","Stony Creek-Big Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1036","VA0088561-001",37.01055555,-80.04805556,"Franklin County Schools - Callaway Eleme","45","Piedmont","45e","Northern Inner Piedmont","RU21","BRRO","Blue Ridge","South Fork Blackwater River","N","RU","South Fork Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1037","VA0088684-001",37.57638889,-78.97361111,"Amherst County Landfill Permit Number 18","45","Piedmont","45e","Northern Inner Piedmont","JM31","BRRO","Blue Ridge","Buffalo River-Rocky Creek","N","JM","Rocky Creek-Buffalo River","0208020306","James River Basin","2B","James-Middle","Amherst","009"
"1038","VA0089001-001",37.31805556,-79.49388889,"Douthat Road Mobile Home Park STP","45","Piedmont","45e","Northern Inner Piedmont","RU54","BRRO","Blue Ridge","Little Otter River-Johns Creek","N","RU","Johns Creek-Little Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1039","IR3842",37.308,-79.18636111,"upstream of mine -  flat creek","45","Piedmont","45e","Northern Inner Piedmont","RU58","BRRO","Blue Ridge","Flat Creek","N","RU","Flat Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1040","IR3843",37.30283333,-79.19819444,"downstream of staging area flat creek","45","Piedmont","45e","Northern Inner Piedmont","RU58","BRRO","Blue Ridge","Flat Creek","N","RU","Flat Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1041","IR4022",37.42138889,-79.04027778,"james river @ joshua falls boat ramp","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"1042","IR4602",37.53638889,-78.82777778,"James River @ rt 60 bridge","45","Piedmont","45e","Northern Inner Piedmont","JM20","BRRO","Blue Ridge","James River-Alabama Creek","N","JM","Alabama Creek-James River","0208020308","James River Basin","2B","James-Middle","Appomattox","011"
"1043","IR5482",37.32138889,-79.26666667,"Waterlick Creek @ rt 624","45","Piedmont","45e","Northern Inner Piedmont","RU56","BRRO","Blue Ridge","Buffalo Creek","N","RU","Buffalo Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1044","IR5483",37.325,-79.25888889,"waterlick cr above pump station","45","Piedmont","45e","Northern Inner Piedmont","RU56","BRRO","Blue Ridge","Buffalo Creek","N","RU","Buffalo Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1045","VA0001201-001",36.54972222,-79.37805556,"Goodyear Tire & Rubber Co - Danville","45","Piedmont","45e","Northern Inner Piedmont","RD39","BRRO","Blue Ridge","Dan River-Pumpkin Creek","N","RD","Pumpkin Creek-Dan River","0301010401","Roanoke River Basin","4A","Roanoke","Danville","590"
"1046","VA0001261-001",36.57694444,-79.43194444,"Dan River Inc - Schoolfield","45","Piedmont","45e","Northern Inner Piedmont","RD33","BRRO","Blue Ridge","Dan River-Danville","N","RD","Danville-Dan River","0301010309","Roanoke River Basin","4A","Roanoke","Danville","590"
"1047","VA0001449-001",37.40861111,-79.40277778,"Gunnoe Sausage Co Inc","45","Piedmont","45e","Northern Inner Piedmont","RU52","BRRO","Blue Ridge","Big Otter River-Roaring Run","N","RU","Roaring Run-Big Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1048","VA0001503-001",37.37916667,-79.55833333,"Bedford City - Water Treatment Plant","45","Piedmont","45e","Northern Inner Piedmont","RU54","BRRO","Blue Ridge","Little Otter River-Johns Creek","N","RU","Johns Creek-Little Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1049","VA0001538-001",37.04138889,-78.95416667,"Dan River Inc - Brookneal","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1050","VA0001554-001",36.77305555,-80.26027778,"Liberty Fabrics Inc - Woolwine","45","Piedmont","45e","Northern Inner Piedmont","RD15","BRRO","Blue Ridge","Smith River-Rock Castle Creek","N","RD","Rock Castle Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"1051","VA0001627-001",36.54527778,-79.45694444,"Corning Inc - Danville","45","Piedmont","45e","Northern Inner Piedmont","RD39","BRRO","Blue Ridge","Dan River-Pumpkin Creek","N","RD","Pumpkin Creek-Dan River","0301010401","Roanoke River Basin","4A","Roanoke","Danville","590"
"1052","VA0001651-001",36.60666667,-78.91138889,"Burlington Clarksville - Outfall 001","45","Piedmont","45e","Northern Inner Piedmont","RD72","BRRO","Blue Ridge","Hyco River-Coleman Creek","N","RD","Coleman Creek-Hyco River","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1053","VA0001678-001",37.105,-79.30027778,"Burlington Industries LCC Hurt Plant","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1054","VA0002313-001",37.46555556,-78.97583333,"Wampler Foods Inc Turkey","45","Piedmont","45e","Northern Inner Piedmont","JM14","BRRO","Blue Ridge","James River-Stonewall Creek","N","JM","Stonewall Creek-James River","0208020304","James River Basin","2B","James-Middle","Appomattox","011"
"1055","VA0002925-007",37.41888889,-79.14027778,"Griffin Pipe Products Company - Lynchbur","45","Piedmont","45e","Northern Inner Piedmont","JM11","BRRO","Blue Ridge","James River-Opossum Creek","N","JM","Opossum Creek-James River","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1056","VA0002925-028",37.41888889,-79.14027778,"Griffin Pipe Products Company - Lynchbur","45","Piedmont","45e","Northern Inner Piedmont","JM11","BRRO","Blue Ridge","James River-Opossum Creek","N","JM","Opossum Creek-James River","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1057","VA0003026-001",37.53555556,-79.35777778,"Georgia Pacific Corp - Big Island Mill","45","Piedmont","45e","Northern Inner Piedmont","JM01","BRRO","Blue Ridge","James River-Otter Creek","N","JM","Otter Creek-James River","0208020301","James River Basin","2B","James-Middle","Bedford","019"
"1058","VA0003026-003",37.52111111,-79.34611111,"Georgia Pacific Corp - Big Island Mill","45","Piedmont","45e","Northern Inner Piedmont","JM03","BRRO","Blue Ridge","James River-Thomas Mill Creek","N","JM","Thomas Mill Creek-James River","0208020301","James River Basin","2B","James-Middle","Bedford","019"
"1059","VA0090174-001",36.64972222,-79.95027778,"Green Acres Mobile Home Park","45","Piedmont","45e","Northern Inner Piedmont","RD24","BRRO","Blue Ridge","Smith River-Beaver Creek","N","RD","Beaver Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"1060","VA0090310-001",36.78111111,-80.02722222,"Philpott Dam Hydroelectric Plant","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"1061","VA0090310-002",36.78138889,-80.02694444,"Philpott Dam Hydroelectric Plant","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1062","VA0090719-001",37.16416667,-79.86277778,"Franklin County Schools  - Windy Gap Ele","45","Piedmont","45e","Northern Inner Piedmont","RU25","BRRO","Blue Ridge","Gills Creek","N","RU","Gills Creek","0301010106","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1063","IR5662",37.35453889,-79.22523889,"UT Fishing Creek US fertilizer plant","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1064","IR5663",37.35453889,-79.22523889,"UT Fishing Creek DS Fertilizer plant","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1065","IR6242",36.57021944,-79.30451944,"cane creek @ rt 734","45","Piedmont","45e","Northern Inner Piedmont","RD41","BRRO","Blue Ridge","Dan River-Cane Creek","N","RD","Cane Creek-Dan River","0301010401","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1066","IR6243",36.58106944,-79.31645,"cane cr @ rt 58","45","Piedmont","45e","Northern Inner Piedmont","RD41","BRRO","Blue Ridge","Dan River-Cane Creek","N","RD","Cane Creek-Dan River","0301010401","Roanoke River Basin","4A","Roanoke","Danville","590"
"1067","IR8722",37.39081667,-79.060475,"James R  100ft above Beaver Cr conf","45","Piedmont","45e","Northern Inner Piedmont","JM11","BRRO","Blue Ridge","James River-Opossum Creek","N","JM","Opossum Creek-James River","0208020303","James River Basin","2B","James-Middle","Campbell","031"
"1068","IVANHOE FOREST",37.35453889,-79.22523889,"VA0063657-001","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1069","VA0003697-001",37.41833333,-79.05805556,"BWX Technologies Inc Naval Nuclear Fuels","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"1070","VA0004774-001",37.415,-79.04861111,"AREVA NP Inc","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"1071","VA0006050-001",37.485,-79.1675,"Amherst Co Service Auth - Henry Lanum Jr","45","Piedmont","45e","Northern Inner Piedmont","JM08","BRRO","Blue Ridge","Harris Creek","N","JM","Harris Creek","0208020303","James River Basin","2B","James-Middle","Amherst","009"
"1072","VA0006262-001",37.39833333,-79.06222222,"Intermet Corp - Archer Creek Foundry","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"1073","VA0006262-201",37.40138889,-79.06388889,"Intermet Corp - Archer Creek Foundry","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"1074","VA0006408-001",37.51138889,-78.90277778,"Greif Riverville LLC - Fibre Plant","45","Piedmont","45e","Northern Inner Piedmont","JM15","BRRO","Blue Ridge","James River-Christian Mill Creek","N","JM","Christian Mill Creek-James River","0208020304","James River Basin","2B","James-Middle","Amherst","009"
"1075","VA0006513-001",36.96027778,-79.35666667,"Gretna Town - Water Treatment Plant","45","Piedmont","45e","Northern Inner Piedmont","RD57","BRRO","Blue Ridge","Whitehorn Creek-Georges Creek","N","RD","Georges Creek-Whitehorn Creek","0301010502","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
